sequence_id,length,variant,backend_mode,backend_name,run_id,run_seed,num_variables,num_quadratic_terms,num_qubits,circuit_depth,best_optimized_objective,optimizer_evaluations,optimization_runtime_seconds,sampling_runtime_seconds,optimization_shots,sampling_shots,qaoa_reps,retained_samples,optimal_parameters_json,job_id,parameter_source,donor_sequence_id,donor_length,donor_num_variables
synth_000382,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,8,0,8,2,-17.0,25.0,0.3279138430002604,0.00967138000032719,1024.0,2048,1,21,"[3.9219122720941897, 2.230840604652161]",,,,,
synth_000378,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,9,26,9,18,-5.0,25.0,0.7765796960002262,0.009948649999842019,1024.0,2048,1,414,"[3.3453470520409048, 1.6230390890895574]",,,,,
synth_000378,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,9,25,9,18,-5.0,25.0,0.6808451240003706,0.010556779000125971,1024.0,2048,1,333,"[3.467586049992354, 1.6981129508372055]",,,,,
synth_000378,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,9,0,9,2,-19.0,25.0,0.4291878649996761,0.011481578999791964,1024.0,2048,1,49,"[3.902726091435682, 2.177696394068576]",,,,,
synth_000386,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,9,34,9,19,-4.0,25.0,0.7910667249998369,0.009600637999938044,1024.0,2048,1,403,"[3.366073810420043, 1.6403250047639675]",,,,,
synth_000386,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,9,34,9,19,-4.0,25.0,0.8046860439999364,0.010464898999998695,1024.0,2048,1,424,"[3.331658611082036, 1.6707153960666399]",,,,,
synth_000386,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,9,0,9,2,-20.0,25.0,0.7839594759998363,0.01922326800013252,1024.0,2048,1,173,"[3.893601340062695, 2.0208886904618417]",,,,,
synth_000356,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,10,43,10,20,-4.0,25.0,1.2431920969997918,0.01796562899971832,1024.0,2048,1,484,"[3.4520675086166164, 1.6267818144418473]",,,,,
synth_000356,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,10,29,10,19,-6.0,25.0,0.9455140430000029,0.012632209000003058,1024.0,2048,1,566,"[2.8694150196901487, 1.4965606664965068]",,,,,
synth_000356,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,10,0,10,2,-22.0,25.0,0.49539553900012834,0.009753850000379316,1024.0,2048,1,127,"[3.9272976608088355, 2.1177893467866618]",,,,,
synth_000358,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,10,40,10,21,-4.0,25.0,1.070759930999884,0.01024873899996237,1024.0,2048,1,704,"[3.3274271470596455, 0.6404791001086569]",,,,,
synth_000358,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,10,38,10,20,-4.0,25.0,0.9901807680003003,0.010085818999868934,1024.0,2048,1,697,"[4.304106958334639, 0.6377810871741199]",,,,,
synth_000358,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,10,0,10,2,-21.0,25.0,0.45028667299993685,0.011038160000225616,1024.0,2048,1,51,"[3.946085199423751, 2.5174347059791824]",,,,,
synth_000390,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,10,40,10,21,-4.0,25.0,0.7227221200000713,0.010023349999755737,1024.0,2048,1,416,"[4.324952069266771, 1.6483307146339459]",,,,,
synth_000390,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,10,27,10,18,-6.0,25.0,0.8070766230002846,0.010938708999674418,1024.0,2048,1,371,"[3.5505356872647567, 1.6899220726828907]",,,,,
synth_000390,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,10,0,10,2,-21.0,25.0,0.4092487660000188,0.018581488000108948,1024.0,2048,1,24,"[3.9358822817844206, 2.254307981040702]",,,,,
synth_000397,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,10,42,10,20,-4.0,25.0,1.6562971040002594,0.02090708800005814,1024.0,2048,1,786,"[3.314727225840076, 0.6344067794410405]",,,,,
synth_000397,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,10,35,10,19,-4.0,25.0,0.9640592910000123,0.01093460900028731,1024.0,2048,1,635,"[4.327952323087601, 1.6666578095716036]",,,,,
synth_000397,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,10,0,10,2,-20.0,25.0,0.35900597099998777,0.01071332799983793,1024.0,2048,1,2,"[3.9193687295882973, 2.364872686907341]",,,,,
synth_000400,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,10,37,10,21,-4.0,25.0,0.5156297270000323,0.007534679999935179,1024.0,2048,1,80,"[2.426953370518716, 2.0902853864153346]",,,,,
synth_000400,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,10,25,10,19,-6.0,25.0,0.5005624890000036,0.00825477900025362,1024.0,2048,1,164,"[2.432784298520544, 2.1145698717815202]",,,,,
synth_000400,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,10,0,10,2,-20.0,25.0,0.32425430400007826,0.010392597999725695,1024.0,2048,1,2,"[3.9193687295882973, 2.364872686907341]",,,,,
synth_000354,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,11,47,11,23,-4.0,25.0,0.5357688760000201,0.009165278999716975,1024.0,2048,1,74,"[2.4740016198372548, 2.086794276405713]",,,,,
synth_000354,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,11,37,11,20,-6.0,25.0,1.0363839750002626,0.010212968999894656,1024.0,2048,1,780,"[3.8596359029534497, 1.7257710493765714]",,,,,
synth_000354,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,11,0,11,2,-22.0,25.0,0.39760775699960504,0.010800009999911708,1024.0,2048,1,1,"[3.9263762641594, 2.3580879292203822]",,,,,
synth_000357,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,11,53,11,22,-4.0,25.0,0.926161804000003,0.023137389000112307,1024.0,2048,1,493,"[4.321094261453538, 1.6356641116385031]",,,,,
synth_000357,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,11,34,11,22,-6.0,25.0,0.9233584440003142,0.01681055800008835,1024.0,2048,1,450,"[3.58926140143831, 1.6763106863960355]",,,,,
synth_000357,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,11,0,11,2,-23.0,25.0,0.7006596720002563,0.013150609000149416,1024.0,2048,1,59,"[3.9503166325414365, 2.208361639137935]",,,,,
synth_000374,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,12,60,12,24,-4.0,25.0,1.203816050000114,0.011340278999796283,1024.0,2048,1,570,"[4.312379781703974, 1.626020917183453]",,,,,
synth_000374,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,12,43,12,23,-8.0,25.0,1.094537389999914,0.010145190000002913,1024.0,2048,1,599,"[3.5561560319291443, 1.6638691300680106]",,,,,
synth_000374,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,12,0,12,2,-25.0,25.0,0.4275890450003317,0.01093512900024507,1024.0,2048,1,22,"[3.930006319709876, 2.2922174017613846]",,,,,
synth_000388,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,13,69,13,27,-5.0,25.0,1.6322702960001152,0.016588398999829224,1024.0,2048,1,1460,"[3.3466126181540963, 1.6284351442929048]",,,,,
synth_000388,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,13,43,13,23,-7.0,25.0,1.0365865349999694,0.013085649000004196,1024.0,2048,1,514,"[4.101287599580292, 1.6944186486059118]",,,,,
synth_000388,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,13,0,13,2,-27.0,25.0,0.4885843100000784,0.01126876899979834,1024.0,2048,1,29,"[3.893448119674617, 2.2833344189870486]",,,,,
synth_000361,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,14,71,14,28,-5.0,25.0,1.812488949999988,0.031593617999988055,1024.0,2048,1,1168,"[3.4999417619788575, 1.6093254770919685]",,,,,
synth_000361,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,14,58,14,28,-6.0,25.0,1.3760752759999377,0.016408948999924178,1024.0,2048,1,625,"[3.6411562092028156, 1.6592248246768044]",,,,,
synth_000361,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,14,0,14,2,-29.0,25.0,0.5454963150000367,0.011572189000162325,1024.0,2048,1,36,"[3.9420499425355864, 2.2689064351014534]",,,,,
synth_000362,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,15,90,15,30,-5.0,25.0,1.933278990999952,0.02149524800006475,1024.0,2048,1,1233,"[4.311444000371717, 1.6275221536147657]",,,,,
synth_000362,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,15,63,15,27,-7.0,25.0,1.9201084219998847,0.0189257090000865,1024.0,2048,1,1820,"[3.368032568766307, 1.667803629894156]",,,,,
synth_000362,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,15,0,15,2,-32.0,25.0,0.5891700520000995,0.010406408999642736,1024.0,2048,1,130,"[3.899944928767485, 2.201535662159043]",,,,,
synth_000369,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,15,94,15,29,-4.0,25.0,1.7863699529998485,0.16777829600005134,1024.0,2048,1,316,"[5.69500706385689, 2.523783873755862]",,,,,
synth_000369,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,15,80,15,30,-4.0,25.0,2.1913959299999988,0.02355374800026766,1024.0,2048,1,1950,"[3.320706151116694, 1.6357450905694508]",,,,,
synth_000369,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,15,0,15,2,-35.0,25.0,0.5836862209998799,0.0110238689999278,1024.0,2048,1,144,"[3.910845812786754, 2.238444987312691]",,,,,
synth_000372,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,15,101,15,31,-4.0,25.0,1.655982412999947,0.021853138000096806,1024.0,2048,1,950,"[4.275467339008254, 1.6113731985708633]",,,,,
synth_000372,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,15,91,15,31,-4.0,25.0,1.9768772170000375,0.02152213900035349,1024.0,2048,1,1720,"[3.393746390939864, 1.6355581763481382]",,,,,
synth_000372,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,15,0,15,2,-33.0,25.0,1.6474423540003045,0.044423295999877155,1024.0,2048,1,595,"[3.920463731810598, 2.0474269872043305]",,,,,
synth_000352,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,16,87,16,32,1.0,25.0,2.4243838200000027,0.03177301800042187,1024.0,2048,1,1983,"[4.341626049310138, 0.7267393870303263]",,,,,
synth_000352,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,16,71,16,28,-5.0,25.0,2.3775360039999214,0.030406758000026457,1024.0,2048,1,2017,"[3.3138830913566113, 0.6842562828653738]",,,,,
synth_000352,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,16,0,16,2,-37.0,25.0,0.6638467259999743,0.01460928899996361,1024.0,2048,1,113,"[3.9145936615471912, 2.2695153137421893]",,,,,
synth_000353,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,16,114,16,33,-5.0,25.0,3.6216910620000817,0.040480127000137145,1024.0,2048,1,1153,"[4.274180364788049, 1.6170094422533505]",,,,,
synth_000353,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,16,85,16,31,-5.0,25.0,2.3007114299998648,0.030710456999713642,1024.0,2048,1,1922,"[3.353134750477808, 1.6519753108435709]",,,,,
synth_000353,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,16,0,16,2,-35.0,25.0,0.9538074920001236,0.0147422390000429,1024.0,2048,1,666,"[4.0095859646137, 2.0507594069486523]",,,,,
synth_000387,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,16,106,16,33,-4.0,25.0,2.5086520640002163,0.03489584799990553,1024.0,2048,1,1787,"[4.389781989283976, 1.6208764665474693]",,,,,
synth_000387,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,16,85,16,33,-6.0,25.0,3.1422304699999586,0.02890583799990054,1024.0,2048,1,1314,"[4.278664213868318, 1.6594192818539404]",,,,,
synth_000387,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,16,0,16,2,-36.0,25.0,1.0779600910000227,0.013089098999898852,1024.0,2048,1,904,"[3.9438161936066582, 2.0058969214825506]",,,,,
synth_000393,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,16,108,16,33,-1.0,25.0,2.551519510000162,0.03293026800020016,1024.0,2048,1,1927,"[3.3483498722033445, 1.6069663868405801]",,,,,
synth_000393,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,16,91,16,33,-5.0,25.0,2.813060777999908,0.2200109219998012,1024.0,2048,1,1796,"[3.402665717425889, 1.6389480867107904]",,,,,
synth_000393,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,16,0,16,2,-34.0,25.0,0.6478297270000439,0.01423451800019393,1024.0,2048,1,122,"[3.8984491298720876, 2.207014714867097]",,,,,
synth_000396,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,16,105,16,32,-5.0,25.0,2.055977182999868,0.03611215599994466,1024.0,2048,1,913,"[4.222954969297348, 1.6137609418970882]",,,,,
synth_000396,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,16,89,16,33,-5.0,25.0,2.33635427299987,0.03191279600014241,1024.0,2048,1,1687,"[3.4423613169207967, 1.6446301342712564]",,,,,
synth_000396,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,16,0,16,2,-35.0,25.0,0.9121763239995744,0.016644157999962772,1024.0,2048,1,470,"[3.9126768577439273, 2.09919081297789]",,,,,
synth_000377,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,18,152,18,36,-4.0,25.0,6.58130739399985,0.1211155040000449,1024.0,2048,1,1884,"[3.6091244076653646, 0.06342718089665837]",,,,,
synth_000377,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,18,127,18,35,9.0,25.0,4.68281673499996,0.19685149499991894,1024.0,2048,1,2012,"[4.467065585892017, 1.1173039623595347]",,,,,
synth_000377,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,18,0,18,2,-41.0,25.0,1.0820019620000494,0.026690796999901067,1024.0,2048,1,129,"[3.921116322324828, 2.2719510673830943]",,,,,
synth_000379,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,18,140,18,36,-4.0,25.0,4.878566339999907,0.1201545150001948,1024.0,2048,1,1944,"[4.406733501046375, 1.6127537390128575]",,,,,
synth_000379,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,18,117,18,37,-3.0,25.0,5.943649633999939,0.1163225750001402,1024.0,2048,1,2016,"[3.3288312162193914, 1.6440139626105015]",,,,,
synth_000379,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,18,0,18,2,-40.0,25.0,1.518997607000074,0.026358986000104778,1024.0,2048,1,1171,"[3.9211650970747716, 1.9856225281415305]",,,,,
synth_000391,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,18,142,18,37,-4.0,25.0,5.02126588200008,0.2745844349997242,1024.0,2048,1,2005,"[4.485040778370895, -2.5258869681089218]",,,,,
synth_000391,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,18,100,18,35,-4.0,25.0,4.315114440999878,0.1313007439998728,1024.0,2048,1,2022,"[4.915665390768897, -0.16032544651043779]",,,,,
synth_000391,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,18,0,18,2,-42.0,25.0,1.2519442409998192,0.027893745999790553,1024.0,2048,1,505,"[3.9691618630395373, 2.1518649390680045]",,,,,
synth_000392,20,strict,aer,aer_simulator,aer_run_01_seed_666,666,18,136,18,37,-5.0,25.0,5.80625621199988,0.11363387599976704,1024.0,2048,1,1252,"[4.247689512761402, 1.611294409940647]",,,,,
synth_000392,20,relaxed,aer,aer_simulator,aer_run_01_seed_666,666,18,95,18,37,-6.0,25.0,4.336824759000137,0.09887373799983834,1024.0,2048,1,2012,"[3.343487681341195, 1.6420863562657513]",,,,,
synth_000392,20,postprocessed,aer,aer_simulator,aer_run_01_seed_666,666,18,0,18,2,-39.0,25.0,1.253559401000075,0.025795587000175146,1024.0,2048,1,550,"[3.9067169115859604, 2.102449585516474]",,,,,
synth_000008,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuabsjeosc73fkg0lg,own_aer_parameters,synth_000008,10.0,1.0
synth_000008,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuafhhtsac739fv7bg,own_aer_parameters,synth_000008,10.0,1.0
synth_000008,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuahhhtsac739fv7dg,own_aer_parameters,synth_000008,10.0,1.0
synth_000010,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuaj4jeosc73fkg0u0,own_aer_parameters,synth_000010,10.0,1.0
synth_000010,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuakkjeosc73fkg120,own_aer_parameters,synth_000010,10.0,1.0
synth_000010,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuam4jeosc73fkg140,own_aer_parameters,synth_000010,10.0,1.0
synth_000012,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuaqineu4c739q3ihg,own_aer_parameters,synth_000012,10.0,1.0
synth_000012,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fub0hhtsac739fv7v0,own_aer_parameters,synth_000012,10.0,1.0
synth_000012,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fub2hhtsac739fv810,own_aer_parameters,synth_000012,10.0,1.0
synth_000016,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fub49htsac739fv840,own_aer_parameters,synth_000016,10.0,1.0
synth_000016,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fub5hhtsac739fv85g,own_aer_parameters,synth_000016,10.0,1.0
synth_000016,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fub79htsac739fv880,own_aer_parameters,synth_000016,10.0,1.0
synth_000021,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubacinv1c73ars2o0,own_aer_parameters,synth_000021,10.0,1.0
synth_000021,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubfcinv1c73ars2tg,own_aer_parameters,synth_000021,10.0,1.0
synth_000021,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubh1htsac739fv8jg,own_aer_parameters,synth_000021,10.0,1.0
synth_000024,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubikjeosc73fkg260,own_aer_parameters,synth_000024,10.0,1.0
synth_000024,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubk9htsac739fv8pg,own_aer_parameters,synth_000024,10.0,1.0
synth_000024,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubmqneu4c739q3jg0,own_aer_parameters,synth_000024,10.0,1.0
synth_000025,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubrsjeosc73fkg2hg,own_aer_parameters,synth_000025,10.0,1.0
synth_000025,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubtineu4c739q3jpg,own_aer_parameters,synth_000025,10.0,1.0
synth_000025,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fubvaneu4c739q3js0,own_aer_parameters,synth_000025,10.0,1.0
synth_000028,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fucp1htsac739fva10,own_aer_parameters,synth_000028,10.0,1.0
synth_000028,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fucqineu4c739q3kp0,own_aer_parameters,synth_000028,10.0,1.0
synth_000028,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fucs9htsac739fva5g,own_aer_parameters,synth_000028,10.0,1.0
synth_000032,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuctqneu4c739q3ks0,own_aer_parameters,synth_000032,10.0,1.0
synth_000032,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fucvhhtsac739fvaa0,own_aer_parameters,synth_000032,10.0,1.0
synth_000032,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fudm4jeosc73fkg4ig,own_aer_parameters,synth_000032,10.0,1.0
synth_000035,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fudnphtsac739fvb60,own_aer_parameters,synth_000035,10.0,1.0
synth_000035,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fudpcjeosc73fkg4m0,own_aer_parameters,synth_000035,10.0,1.0
synth_000035,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fudr4inv1c73ars5h0,own_aer_parameters,synth_000035,10.0,1.0
synth_000039,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuec4jeosc73fkg5eg,own_aer_parameters,synth_000039,10.0,1.0
synth_000039,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuedkinv1c73ars69g,own_aer_parameters,synth_000039,10.0,1.0
synth_000039,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuefaneu4c739q3mi0,own_aer_parameters,synth_000039,10.0,1.0
synth_000042,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuegqneu4c739q3mjg,own_aer_parameters,synth_000042,10.0,1.0
synth_000042,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fueihhtsac739fvc6g,own_aer_parameters,synth_000042,10.0,1.0
synth_000042,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuek4jeosc73fkg5o0,own_aer_parameters,synth_000042,10.0,1.0
synth_000044,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fueq4jeosc73fkg5vg,own_aer_parameters,synth_000044,10.0,1.0
synth_000044,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuerphtsac739fvchg,own_aer_parameters,synth_000044,10.0,1.0
synth_000044,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuevkinv1c73ars6u0,own_aer_parameters,synth_000044,10.0,1.0
synth_000047,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuf12neu4c739q3n70,own_aer_parameters,synth_000047,10.0,1.0
synth_000047,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuf2phtsac739fvcq0,own_aer_parameters,synth_000047,10.0,1.0
synth_000047,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuf6kjeosc73fkg6fg,own_aer_parameters,synth_000047,10.0,1.0
synth_000050,10,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuf89htsac739fvd10,own_aer_parameters,synth_000050,10.0,1.0
synth_000050,10,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufa2neu4c739q3nig,own_aer_parameters,synth_000050,10.0,1.0
synth_000050,10,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufe9htsac739fvd6g,own_aer_parameters,synth_000050,10.0,1.0
synth_000180,15,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufg4inv1c73ars7e0,transferred_max_variables,synth_000263,18.0,20.0
synth_000180,15,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufj1htsac739fvdbg,transferred_max_variables,synth_000263,18.0,20.0
synth_000180,15,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufl9htsac739fvdf0,transferred_max_variables,synth_000263,18.0,20.0
synth_000200,15,strict,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufmsjeosc73fkg71g,transferred_max_variables,synth_000263,18.0,20.0
synth_000200,15,relaxed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fufrsjeosc73fkg77g,transferred_max_variables,synth_000263,18.0,20.0
synth_000200,15,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,1,0,1,6,,,,3.0,,2048,1,2,,d9fuft1htsac739fvdn0,transferred_max_variables,synth_000263,18.0,20.0
synth_000171,15,strict,ibm,ibm_quebec,ibm_seed_666,666,2,1,2,15,,,,2.0,,2048,1,4,,d9fufvqneu4c739q3odg,transferred_max_variables,synth_000263,18.0,20.0
synth_000171,15,relaxed,ibm,ibm_quebec,ibm_seed_666,666,2,0,2,6,,,,3.0,,2048,1,4,,d9fug1aneu4c739q3ofg,transferred_max_variables,synth_000263,18.0,20.0
synth_000171,15,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,2,0,2,6,,,,3.0,,2048,1,4,,d9fug34jeosc73fkg7gg,transferred_max_variables,synth_000263,18.0,20.0
synth_000183,15,strict,ibm,ibm_quebec,ibm_seed_666,666,4,6,4,64,,,,3.0,,2048,1,16,,d9fug8hhtsac739fve5g,transferred_max_variables,synth_000263,18.0,20.0
synth_000183,15,relaxed,ibm,ibm_quebec,ibm_seed_666,666,4,6,4,64,,,,3.0,,2048,1,16,,d9fuga4jeosc73fkg7o0,transferred_max_variables,synth_000263,18.0,20.0
synth_000183,15,postprocessed,ibm,ibm_quebec,ibm_seed_666,666,4,0,4,6,,,,3.0,,2048,1,13,,d9fugcphtsac739fve9g,transferred_max_variables,synth_000263,18.0,20.0
synth_000151,15,strict,ibm,ibm_quebec,ibm_seed_666,666,5,10,5,85,,,,3.0,,2048,1,32,,d9fuge1htsac739fvec0,transferred_max_variables,synth_000263,18.0,20.0
